user_1,user_2,similarity_score
U0035,U0199,0.111
U0035,U0200,0.25
U0036,U0037,0.0
U0036,U0038,0.0
U0036,U0039,0.111
U0036,U0040,0.111
U0036,U0041,0.25
U0036,U0042,0.0
U0036,U0043,0.111
U0036,U0044,0.429
U0036,U0045,0.111
U0036,U0046,0.429
U0036,U0047,0.111
U0036,U0048,0.111
U0036,U0049,0.111
U0036,U0050,0.111
U0036,U0051,0.25
U0036,U0052,0.111
U0036,U0053,0.111
U0036,U0054,0.25
U0036,U0055,0.111
U0036,U0056,0.429
U0036,U0057,0.111
U0036,U0058,0.111
U0036,U0059,0.25
U0036,U0060,0.111
U0036,U0061,0.0
U0036,U0062,0.25
U0036,U0063,0.111
U0036,U0064,0.0
U0036,U0065,0.111
U0036,U0066,0.111
U0036,U0067,0.0
U0036,U0068,0.0
U0036,U0069,0.111
U0036,U0070,0.429
U0036,U0071,0.111
U0036,U0072,0.0
U0036,U0073,0.111
U0036,U0074,0.111
U0036,U0075,0.111
U0036,U0076,0.0
U0036,U0077,0.111
U0036,U0078,0.111
U0036,U0079,0.25
U0036,U0080,0.0
U0036,U0081,0.111
U0036,U0082,0.429
U0036,U0083,0.111
U0036,U0084,0.429
U0036,U0085,0.111
U0036,U0086,0.25
U0036,U0087,0.111
U0036,U0088,0.25
U0036,U0089,0.25
U0036,U0090,0.111
U0036,U0091,0.25
U0036,U0092,0.25
U0036,U0093,0.111
U0036,U0094,0.111
U0036,U0095,0.111
U0036,U0096,0.111
U0036,U0097,0.0
U0036,U0098,0.111
U0036,U0099,0.111
U0036,U0100,0.0
U0036,U0101,0.111
U0036,U0102,0.111
U0036,U0103,0.111
U0036,U0104,0.429
U0036,U0105,0.111
U0036,U0106,0.25
U0036,U0107,0.667
U0036,U0108,0.25
U0036,U0109,0.0
U0036,U0110,0.0
U0036,U0111,0.25
U0036,U0112,0.111
U0036,U0113,0.429
U0036,U0114,0.0
U0036,U0115,0.429
U0036,U0116,0.111
U0036,U0117,0.667
U0036,U0118,0.111
U0036,U0119,0.25
U0036,U0120,0.0
U0036,U0121,0.111
U0036,U0122,0.0
U0036,U0123,0.667
U0036,U0124,0.25
U0036,U0125,0.111
U0036,U0126,0.111
U0036,U0127,0.25
U0036,U0128,0.25
U0036,U0129,0.25
U0036,U0130,0.0
U0036,U0131,0.429
U0036,U0132,0.25
U0036,U0133,0.25
U0036,U0134,0.0
U0036,U0135,0.111
U0036,U0136,0.111
U0036,U0137,0.0
U0036,U0138,0.25
U0036,U0139,0.111
U0036,U0140,0.111
U0036,U0141,0.111
U0036,U0142,0.111
U0036,U0143,0.25
U0036,U0144,0.0
U0036,U0145,0.0
U0036,U0146,0.111
U0036,U0147,0.0
U0036,U0148,0.111
U0036,U0149,0.25
U0036,U0150,0.0
U0036,U0151,0.25
U0036,U0152,0.111
U0036,U0153,0.25
U0036,U0154,0.25
U0036,U0155,0.25
U0036,U0156,0.25
U0036,U0157,0.0
U0036,U0158,0.429
U0036,U0159,0.0
U0036,U0160,0.111
U0036,U0161,0.25
U0036,U0162,0.429
U0036,U0163,0.25
U0036,U0164,0.25
U0036,U0165,0.111
U0036,U0166,0.111
U0036,U0167,0.25
U0036,U0168,0.25
U0036,U0169,0.0
U0036,U0170,0.0
U0036,U0171,0.429
U0036,U0172,0.25
U0036,U0173,0.111
U0036,U0174,0.0
U0036,U0175,0.25
U0036,U0176,0.111
U0036,U0177,0.111
U0036,U0178,0.25
U0036,U0179,0.111
U0036,U0180,0.111
U0036,U0181,0.0
U0036,U0182,0.25
U0036,U0183,0.0
U0036,U0184,0.111
U0036,U0185,0.25
U0036,U0186,0.25
U0036,U0187,0.429
U0036,U0188,0.111
U0036,U0189,0.111
U0036,U0190,0.111
U0036,U0191,0.25
U0036,U0192,0.111
U0036,U0193,0.429
U0036,U0194,0.111
U0036,U0195,0.111
U0036,U0196,0.0
U0036,U0197,0.0
U0036,U0198,0.111
U0036,U0199,0.111
U0036,U0200,0.0
U0037,U0038,0.25
U0037,U0039,0.25
U0037,U0040,0.25
U0037,U0041,0.111
U0037,U0042,0.25
U0037,U0043,0.25
U0037,U0044,0.0
U0037,U0045,0.111
U0037,U0046,0.0
U0037,U0047,0.0
U0037,U0048,0.111
U0037,U0049,0.667
U0037,U0050,0.111
U0037,U0051,0.0
U0037,U0052,0.25
U0037,U0053,0.111
U0037,U0054,0.25
U0037,U0055,0.111
U0037,U0056,0.111
U0037,U0057,0.25
U0037,U0058,0.25
U0037,U0059,0.111
U0037,U0060,0.25
U0037,U0061,0.25
U0037,U0062,0.0
U0037,U0063,0.25
U0037,U0064,0.25
U0037,U0065,0.429
U0037,U0066,0.25
U0037,U0067,0.25
U0037,U0068,0.25
U0037,U0069,0.25
U0037,U0070,0.111
U0037,U0071,0.25
U0037,U0072,0.111
U0037,U0073,0.111
U0037,U0074,0.25
U0037,U0075,0.25
U0037,U0076,0.25
U0037,U0077,0.111
U0037,U0078,0.0
U0037,U0079,0.111
U0037,U0080,0.111
U0037,U0081,0.0
U0037,U0082,0.0
U0037,U0083,0.25
U0037,U0084,0.111
U0037,U0085,0.111
U0037,U0086,0.0
U0037,U0087,0.25
U0037,U0088,0.111
U0037,U0089,0.111
U0037,U0090,0.111
U0037,U0091,0.0
U0037,U0092,0.0
U0037,U0093,0.111
U0037,U0094,0.429
U0037,U0095,0.111
U0037,U0096,0.0
U0037,U0097,0.111
U0037,U0098,0.25
U0037,U0099,0.111
U0037,U0100,0.111
U0037,U0101,0.111
U0037,U0102,0.0
U0037,U0103,0.111
U0037,U0104,0.111
U0037,U0105,0.25
U0037,U0106,0.111
U0037,U0107,0.0
U0037,U0108,0.25
U0037,U0109,0.111
U0037,U0110,0.111
U0037,U0111,0.0
U0037,U0112,0.111
U0037,U0113,0.0
U0037,U0114,0.111
U0037,U0115,0.111
U0037,U0116,0.25
U0037,U0117,0.0
U0037,U0118,0.111
U0037,U0119,0.111
U0037,U0120,0.429
U0037,U0121,0.0
U0037,U0122,0.0
U0037,U0123,0.111
U0037,U0124,0.25
U0037,U0125,0.25
U0037,U0126,0.25
U0037,U0127,0.111
U0037,U0128,0.111
U0037,U0129,0.111
U0037,U0130,0.111
U0037,U0131,0.25
U0037,U0132,0.111
U0037,U0133,0.25
U0037,U0134,0.111
U0037,U0135,0.111
U0037,U0136,0.111
U0037,U0137,0.25
U0037,U0138,0.25
U0037,U0139,0.25
U0037,U0140,0.25
U0037,U0141,0.0
U0037,U0142,0.25
U0037,U0143,0.111
U0037,U0144,0.25
U0037,U0145,0.25
U0037,U0146,0.111
U0037,U0147,0.667
U0037,U0148,0.111
U0037,U0149,0.429
U0037,U0150,0.25
U0037,U0151,0.0
U0037,U0152,0.0
U0037,U0153,0.111
U0037,U0154,0.0
U0037,U0155,0.111
U0037,U0156,0.25
U0037,U0157,0.111
U0037,U0158,0.111
U0037,U0159,0.111
U0037,U0160,0.111
U0037,U0161,0.111
U0037,U0162,0.0
U0037,U0163,0.111
U0037,U0164,0.111
U0037,U0165,0.25
U0037,U0166,0.0
U0037,U0167,0.111
U0037,U0168,0.111
U0037,U0169,0.111
U0037,U0170,0.25
U0037,U0171,0.111
U0037,U0172,0.0
U0037,U0173,0.111
U0037,U0174,0.111
U0037,U0175,0.0
U0037,U0176,0.25
U0037,U0177,0.0
U0037,U0178,0.0
U0037,U0179,0.25
U0037,U0180,0.111
U0037,U0181,0.25
U0037,U0182,0.111
U0037,U0183,0.25
U0037,U0184,0.111
U0037,U0185,0.111
U0037,U0186,0.111
U0037,U0187,0.0
U0037,U0188,0.111
U0037,U0189,0.0
U0037,U0190,0.111
U0037,U0191,0.0
U0037,U0192,0.0
U0037,U0193,0.111
U0037,U0194,0.111
U0037,U0195,0.111
U0037,U0196,0.25
U0037,U0197,0.25
U0037,U0198,0.111
U0037,U0199,0.111
U0037,U0200,0.111
U0038,U0039,0.111
U0038,U0040,0.111
U0038,U0041,0.25
U0038,U0042,0.25
U0038,U0043,0.111
U0038,U0044,0.111
U0038,U0045,0.25
U0038,U0046,0.111
U0038,U0047,0.111
U0038,U0048,0.25
U0038,U0049,0.111
U0038,U0050,0.25
U0038,U0051,0.25
U0038,U0052,0.111
U0038,U0053,0.25
U0038,U0054,0.111
U0038,U0055,0.111
U0038,U0056,0.111
U0038,U0057,0.111
U0038,U0058,0.429
U0038,U0059,0.111
U0038,U0060,0.25
U0038,U0061,0.25
U0038,U0062,0.25
U0038,U0063,0.0
U0038,U0064,0.25
U0038,U0065,0.111
U0038,U0066,0.111
U0038,U0067,0.429
U0038,U0068,0.25
U0038,U0069,0.111
U0038,U0070,0.111
U0038,U0071,0.111
U0038,U0072,0.111
U0038,U0073,0.25
U0038,U0074,0.25
U0038,U0075,0.111
U0038,U0076,0.25
U0038,U0077,0.111
U0038,U0078,0.25
U0038,U0079,0.0
U0038,U0080,0.25
U0038,U0081,0.25
U0038,U0082,0.0
U0038,U0083,0.429
U0038,U0084,0.0
U0038,U0085,0.111
U0038,U0086,0.0
U0038,U0087,0.111
U0038,U0088,0.25
U0038,U0089,0.25
U0038,U0090,0.0
U0038,U0091,0.0
U0038,U0092,0.25
U0038,U0093,0.25
U0038,U0094,0.25
U0038,U0095,0.111
U0038,U0096,0.111
U0038,U0097,0.0
U0038,U0098,0.111
U0038,U0099,0.111
U0038,U0100,0.429
U0038,U0101,0.0
U0038,U0102,0.111
U0038,U0103,0.111
U0038,U0104,0.111
U0038,U0105,0.111
U0038,U0106,0.0
U0038,U0107,0.0
U0038,U0108,0.111
U0038,U0109,0.111
U0038,U0110,0.429
U0038,U0111,0.0
U0038,U0112,0.111
U0038,U0113,0.0
U0038,U0114,0.25
U0038,U0115,0.0
U0038,U0116,0.25
U0038,U0117,0.0
U0038,U0118,0.25
U0038,U0119,0.111
U0038,U0120,0.111
U0038,U0121,0.0
U0038,U0122,0.0
U0038,U0123,0.0
U0038,U0124,0.111
U0038,U0125,0.0
U0038,U0126,0.0
U0038,U0127,0.0
U0038,U0128,0.111
U0038,U0129,0.429
U0038,U0130,0.0
U0038,U0131,0.0
U0038,U0132,0.111
U0038,U0133,0.25
U0038,U0134,0.429
U0038,U0135,0.111
U0038,U0136,0.111
U0038,U0137,0.429
U0038,U0138,0.25
U0038,U0139,0.111
U0038,U0140,0.111
U0038,U0141,0.25
U0038,U0142,0.25
U0038,U0143,0.0
U0038,U0144,0.25
U0038,U0145,0.429
U0038,U0146,0.111
U0038,U0147,0.429
U0038,U0148,0.0
U0038,U0149,0.111
U0038,U0150,0.111
U0038,U0151,0.111
U0038,U0152,0.111
U0038,U0153,0.111
U0038,U0154,0.0
U0038,U0155,0.111
U0038,U0156,0.111
U0038,U0157,0.25
U0038,U0158,0.111
U0038,U0159,0.429
U0038,U0160,0.25
U0038,U0161,0.111
U0038,U0162,0.111
U0038,U0163,0.111
U0038,U0164,0.0
U0038,U0165,0.111
U0038,U0166,0.111
U0038,U0167,0.111
U0038,U0168,0.25
U0038,U0169,0.111
U0038,U0170,0.25
U0038,U0171,0.0
U0038,U0172,0.111
U0038,U0173,0.111
U0038,U0174,0.111
U0038,U0175,0.0
U0038,U0176,0.111
U0038,U0177,0.25
U0038,U0178,0.25
U0038,U0179,0.25
U0038,U0180,0.25
U0038,U0181,0.429
U0038,U0182,0.429
U0038,U0183,0.429
U0038,U0184,0.25
U0038,U0185,0.25
U0038,U0186,0.25
U0038,U0187,0.0
U0038,U0188,0.0
U0038,U0189,0.25
U0038,U0190,0.429
U0038,U0191,0.111
U0038,U0192,0.25
U0038,U0193,0.25
U0038,U0194,0.111
U0038,U0195,0.0
U0038,U0196,0.25
U0038,U0197,0.25
U0038,U0198,0.0
U0038,U0199,0.25
U0038,U0200,0.111
U0039,U0040,0.25
U0039,U0041,0.25
U0039,U0042,0.25
U0039,U0043,0.111
U0039,U0044,0.0
U0039,U0045,0.25
U0039,U0046,0.0
U0039,U0047,0.25
U0039,U0048,0.111
U0039,U0049,0.111
U0039,U0050,0.0
U0039,U0051,0.0
U0039,U0052,0.111
U0039,U0053,0.0
U0039,U0054,0.25
U0039,U0055,0.111
U0039,U0056,0.25
U0039,U0057,0.111
U0039,U0058,0.111
U0039,U0059,0.0
U0039,U0060,0.25
U0039,U0061,0.429
U0039,U0062,0.0
U0039,U0063,0.25
U0039,U0064,0.111
U0039,U0065,0.429
U0039,U0066,0.111
U0039,U0067,0.111
U0039,U0068,0.111
U0039,U0069,0.0
U0039,U0070,0.25
U0039,U0071,0.111
U0039,U0072,0.111
U0039,U0073,0.111
U0039,U0074,0.25
U0039,U0075,0.111
U0039,U0076,0.111
U0039,U0077,0.0
U0039,U0078,0.0
U0039,U0079,0.111
U0039,U0080,0.111
U0039,U0081,0.0
U0039,U0082,0.25
U0039,U0083,0.25
U0039,U0084,0.25
U0039,U0085,0.0
U0039,U0086,0.111
U0039,U0087,0.429
U0039,U0088,0.25
U0039,U0089,0.111
U0039,U0090,0.25
U0039,U0091,0.0
U0039,U0092,0.25
U0039,U0093,0.25
U0039,U0094,0.25
U0039,U0095,0.0
U0039,U0096,0.111
U0039,U0097,0.25
U0039,U0098,0.429
U0039,U0099,0.111
U0039,U0100,0.25
U0039,U0101,0.25
U0039,U0102,0.111
U0039,U0103,0.0
U0039,U0104,0.25
U0039,U0105,0.25
U0039,U0106,0.0
U0039,U0107,0.111
U0039,U0108,0.111
U0039,U0109,0.25
U0039,U0110,0.111
U0039,U0111,0.111
U0039,U0112,0.111
U0039,U0113,0.111
U0039,U0114,0.111
U0039,U0115,0.111
U0039,U0116,0.25
U0039,U0117,0.111
U0039,U0118,0.111
U0039,U0119,0.111
U0039,U0120,0.111
U0039,U0121,0.111
U0039,U0122,0.111
U0039,U0123,0.0
U0039,U0124,0.25
U0039,U0125,0.111
U0039,U0126,0.111
U0039,U0127,0.25
U0039,U0128,0.111
U0039,U0129,0.25
U0039,U0130,0.0
U0039,U0131,0.0
U0039,U0132,0.111
U0039,U0133,0.25
U0039,U0134,0.111
U0039,U0135,0.25
U0039,U0136,0.111
U0039,U0137,0.111
U0039,U0138,0.111
U0039,U0139,0.111
U0039,U0140,0.429
U0039,U0141,0.111
U0039,U0142,0.25
U0039,U0143,0.111
U0039,U0144,0.25
U0039,U0145,0.111
U0039,U0146,0.25
U0039,U0147,0.25
U0039,U0148,0.0
U0039,U0149,0.111
U0039,U0150,0.25
U0039,U0151,0.429
U0039,U0152,0.111
U0039,U0153,0.25
U0039,U0154,0.25
U0039,U0155,0.111
U0039,U0156,0.25
U0039,U0157,0.0
U0039,U0158,0.111
U0039,U0159,0.111
U0039,U0160,0.429
U0039,U0161,0.25
U0039,U0162,0.0
U0039,U0163,0.25
U0039,U0164,0.111
U0039,U0165,0.111
U0039,U0166,0.0
U0039,U0167,0.25
U0039,U0168,0.111
U0039,U0169,0.0
U0039,U0170,0.429
U0039,U0171,0.111
U0039,U0172,0.111
U0039,U0173,0.111
U0039,U0174,0.111
U0039,U0175,0.25
U0039,U0176,0.25
U0039,U0177,0.111
U0039,U0178,0.0
U0039,U0179,0.111
U0039,U0180,0.25
U0039,U0181,0.25
U0039,U0182,0.25
U0039,U0183,0.25
U0039,U0184,0.111
U0039,U0185,0.25
U0039,U0186,0.429
U0039,U0187,0.25
U0039,U0188,0.25
U0039,U0189,0.25
U0039,U0190,0.25
U0039,U0191,0.111
U0039,U0192,0.111
U0039,U0193,0.111
U0039,U0194,0.0
U0039,U0195,0.0
U0039,U0196,0.0
U0039,U0197,0.111
U0039,U0198,0.429
U0039,U0199,0.0
U0039,U0200,0.111
U0040,U0041,0.111
U0040,U0042,0.111
U0040,U0043,0.111
U0040,U0044,0.111
U0040,U0045,0.25
U0040,U0046,0.111
U0040,U0047,0.25
U0040,U0048,0.0
U0040,U0049,0.111
U0040,U0050,0.111
U0040,U0051,0.111
U0040,U0052,0.111
U0040,U0053,0.0
U0040,U0054,0.25
U0040,U0055,0.25
U0040,U0056,0.0
U0040,U0057,0.0
U0040,U0058,0.25
U0040,U0059,0.0
U0040,U0060,0.25
U0040,U0061,0.25
U0040,U0062,0.111
U0040,U0063,0.111
U0040,U0064,0.0
U0040,U0065,0.25
U0040,U0066,0.25
U0040,U0067,0.25
U0040,U0068,0.0
U0040,U0069,0.111
U0040,U0070,0.0
U0040,U0071,0.25
U0040,U0072,0.111
U0040,U0073,0.25
U0040,U0074,0.25
U0040,U0075,0.111
U0040,U0076,0.111
U0040,U0077,0.111
U0040,U0078,0.0
U0040,U0079,0.25
U0040,U0080,0.111
U0040,U0081,0.0
U0040,U0082,0.25
U0040,U0083,0.111
U0040,U0084,0.0
U0040,U0085,0.25
U0040,U0086,0.111
U0040,U0087,0.25
U0040,U0088,0.25
U0040,U0089,0.25
U0040,U0090,0.429
U0040,U0091,0.25
U0040,U0092,0.111
U0040,U0093,0.25
U0040,U0094,0.25
U0040,U0095,0.25
U0040,U0096,0.0
U0040,U0097,0.111
U0040,U0098,0.429
U0040,U0099,0.111
U0040,U0100,0.25
U0040,U0101,0.111
U0040,U0102,0.0
U0040,U0103,0.111
U0040,U0104,0.111
U0040,U0105,0.429
U0040,U0106,0.25
U0040,U0107,0.25
U0040,U0108,0.111
U0040,U0109,0.25
U0040,U0110,0.25
U0040,U0111,0.0
U0040,U0112,0.0
U0040,U0113,0.25
U0040,U0114,0.111
U0040,U0115,0.25
U0040,U0116,0.429
U0040,U0117,0.111
U0040,U0118,0.111
U0040,U0119,0.0
U0040,U0120,0.111
U0040,U0121,0.111
U0040,U0122,0.25
U0040,U0123,0.111
U0040,U0124,0.25
U0040,U0125,0.111
U0040,U0126,0.111
U0040,U0127,0.0
U0040,U0128,0.0
U0040,U0129,0.111
U0040,U0130,0.111
U0040,U0131,0.25
U0040,U0132,0.111
U0040,U0133,0.429
U0040,U0134,0.25
U0040,U0135,0.25
U0040,U0136,0.0
U0040,U0137,0.111
U0040,U0138,0.111
U0040,U0139,0.111
U0040,U0140,0.111
U0040,U0141,0.111
U0040,U0142,0.429
U0040,U0143,0.25
U0040,U0144,0.111
U0040,U0145,0.0
U0040,U0146,0.25
U0040,U0147,0.25
U0040,U0148,0.111
U0040,U0149,0.111
U0040,U0150,0.25
U0040,U0151,0.111
U0040,U0152,0.25
U0040,U0153,0.25
U0040,U0154,0.25
U0040,U0155,0.111
U0040,U0156,0.111
U0040,U0157,0.111
U0040,U0158,0.111
U0040,U0159,0.25
U0040,U0160,0.25
U0040,U0161,0.0
U0040,U0162,0.111
U0040,U0163,0.25
U0040,U0164,0.111
U0040,U0165,0.0
U0040,U0166,0.111
U0040,U0167,0.0
U0040,U0168,0.25
U0040,U0169,0.111
U0040,U0170,0.25
U0040,U0171,0.25
U0040,U0172,0.0
U0040,U0173,0.111
U0040,U0174,0.111
U0040,U0175,0.111
U0040,U0176,0.25
U0040,U0177,0.111
U0040,U0178,0.111
U0040,U0179,0.25
U0040,U0180,0.111
U0040,U0181,0.111
U0040,U0182,0.111
U0040,U0183,0.111
U0040,U0184,0.0
U0040,U0185,0.25
U0040,U0186,0.25
U0040,U0187,0.111
U0040,U0188,0.111
U0040,U0189,0.0
U0040,U0190,0.25
U0040,U0191,0.111
U0040,U0192,0.111
U0040,U0193,0.0
U0040,U0194,0.25
U0040,U0195,0.111
U0040,U0196,0.25
U0040,U0197,0.111
U0040,U0198,0.111
U0040,U0199,0.25
U0040,U0200,0.111
U0041,U0042,0.111
U0041,U0043,0.111
U0041,U0044,0.429
U0041,U0045,0.111
U0041,U0046,0.111
U0041,U0047,0.111
U0041,U0048,0.25
U0041,U0049,0.111
U0041,U0050,0.111
U0041,U0051,0.111
U0041,U0052,0.429
U0041,U0053,0.0
U0041,U0054,0.25
U0041,U0055,0.0
U0041,U0056,0.111
U0041,U0057,0.0
U0041,U0058,0.25
U0041,U0059,0.111
U0041,U0060,0.111
U0041,U0061,0.111
U0041,U0062,0.0
U0041,U0063,0.111
U0041,U0064,0.111
U0041,U0065,0.111
U0041,U0066,0.111
U0041,U0067,0.25
U0041,U0068,0.0
U0041,U0069,0.111
U0041,U0070,0.111
U0041,U0071,0.0
U0041,U0072,0.25
U0041,U0073,0.111
U0041,U0074,0.111
U0041,U0075,0.0
U0041,U0076,0.0
U0041,U0077,0.111
U0041,U0078,0.0
U0041,U0079,0.111
U0041,U0080,0.111
U0041,U0081,0.111
U0041,U0082,0.111
U0041,U0083,0.429
U0041,U0084,0.111
U0041,U0085,0.0
U0041,U0086,0.25
U0041,U0087,0.25
U0041,U0088,0.25
U0041,U0089,0.111
U0041,U0090,0.111
U0041,U0091,0.111
U0041,U0092,0.111
U0041,U0093,0.429
U0041,U0094,0.25
U0041,U0095,0.25
U0041,U0096,0.0
U0041,U0097,0.0
U0041,U0098,0.111
U0041,U0099,0.0
U0041,U0100,0.111
U0041,U0101,0.0
U0041,U0102,0.0
U0041,U0103,0.111
U0041,U0104,0.111
U0041,U0105,0.111
U0041,U0106,0.25
U0041,U0107,0.111
U0041,U0108,0.111
U0041,U0109,0.111
U0041,U0110,0.111
U0041,U0111,0.429
U0041,U0112,0.25
U0041,U0113,0.25
U0041,U0114,0.111
U0041,U0115,0.25
U0041,U0116,0.111
U0041,U0117,0.429
U0041,U0118,0.111
U0041,U0119,0.111
U0041,U0120,0.0
U0041,U0121,0.25
U0041,U0122,0.0
U0041,U0123,0.111
U0041,U0124,0.111
U0041,U0125,0.111
U0041,U0126,0.0
U0041,U0127,0.25
U0041,U0128,0.25
U0041,U0129,0.25
U0041,U0130,0.111
U0041,U0131,0.0
U0041,U0132,0.25
U0041,U0133,0.25
U0041,U0134,0.25
U0041,U0135,0.111
U0041,U0136,0.0
U0041,U0137,0.111
U0041,U0138,0.111
U0041,U0139,0.0
U0041,U0140,0.111
U0041,U0141,0.0
U0041,U0142,0.111
U0041,U0143,0.111
U0041,U0144,0.111
U0041,U0145,0.111
U0041,U0146,0.111
U0041,U0147,0.111
U0041,U0148,0.0
U0041,U0149,0.111
U0041,U0150,0.111
U0041,U0151,0.25
U0041,U0152,0.111
U0041,U0153,0.111
U0041,U0154,0.111
U0041,U0155,0.429
U0041,U0156,0.0
U0041,U0157,0.0
U0041,U0158,0.111
U0041,U0159,0.25
U0041,U0160,0.111
U0041,U0161,0.111
U0041,U0162,0.25
U0041,U0163,0.111
U0041,U0164,0.111
U0041,U0165,0.25
U0041,U0166,0.111
U0041,U0167,0.25
U0041,U0168,0.25
U0041,U0169,0.111
U0041,U0170,0.25
U0041,U0171,0.111
U0041,U0172,0.25
U0041,U0173,0.0
U0041,U0174,0.0
U0041,U0175,0.25
U0041,U0176,0.111
U0041,U0177,0.25
U0041,U0178,0.429
U0041,U0179,0.25
U0041,U0180,0.25
U0041,U0181,0.111
U0041,U0182,0.25
U0041,U0183,0.25
U0041,U0184,0.0
U0041,U0185,0.25
U0041,U0186,0.429
U0041,U0187,0.25
U0041,U0188,0.111
U0041,U0189,0.25
U0041,U0190,0.25
U0041,U0191,0.0
U0041,U0192,0.429
U0041,U0193,0.25
U0041,U0194,0.111
U0041,U0195,0.111
U0041,U0196,0.111
U0041,U0197,0.111
U0041,U0198,0.25
U0041,U0199,0.0
U0041,U0200,0.111
U0042,U0043,0.25
U0042,U0044,0.0
U0042,U0045,0.429
U0042,U0046,0.111
U0042,U0047,0.111
U0042,U0048,0.0
U0042,U0049,0.111
U0042,U0050,0.0
U0042,U0051,0.111
U0042,U0052,0.25
U0042,U0053,0.0
U0042,U0054,0.111
U0042,U0055,0.25
U0042,U0056,0.111
U0042,U0057,0.429
U0042,U0058,0.25
U0042,U0059,0.25
U0042,U0060,0.667
U0042,U0061,0.429
U0042,U0062,0.25
U0042,U0063,0.25
U0042,U0064,0.429
U0042,U0065,0.25
U0042,U0066,0.0
U0042,U0067,0.25
U0042,U0068,0.429
U0042,U0069,0.25
U0042,U0070,0.111
U0042,U0071,0.0
U0042,U0072,0.25
U0042,U0073,0.111
U0042,U0074,0.429
U0042,U0075,0.0
U0042,U0076,0.429
U0042,U0077,0.111
U0042,U0078,0.25
U0042,U0079,0.0
U0042,U0080,0.429
U0042,U0081,0.111
U0042,U0082,0.0
U0042,U0083,0.25
U0042,U0084,0.0
U0042,U0085,0.0
U0042,U0086,0.111
U0042,U0087,0.25
U0042,U0088,0.25
U0042,U0089,0.0
U0042,U0090,0.111
U0042,U0091,0.0
U0042,U0092,0.111
U0042,U0093,0.111
U0042,U0094,0.111
U0042,U0095,0.0
U0042,U0096,0.25
U0042,U0097,0.111
U0042,U0098,0.25
U0042,U0099,0.25
U0042,U0100,0.25
U0042,U0101,0.25
U0042,U0102,0.429
U0042,U0103,0.0
U0042,U0104,0.0
U0042,U0105,0.111
U0042,U0106,0.0
U0042,U0107,0.0
U0042,U0108,0.111
U0042,U0109,0.429
U0042,U0110,0.429
U0042,U0111,0.0
U0042,U0112,0.25
U0042,U0113,0.0
U0042,U0114,0.111
U0042,U0115,0.0
U0042,U0116,0.25
U0042,U0117,0.0
U0042,U0118,0.111
U0042,U0119,0.25
U0042,U0120,0.25
U0042,U0121,0.25
U0042,U0122,0.111
U0042,U0123,0.111
U0042,U0124,0.429
U0042,U0125,0.111
U0042,U0126,0.111
U0042,U0127,0.111
U0042,U0128,0.25
U0042,U0129,0.25
U0042,U0130,0.111
U0042,U0131,0.111
U0042,U0132,0.25
U0042,U0133,0.111
U0042,U0134,0.429
U0042,U0135,0.111
U0042,U0136,0.25
U0042,U0137,0.25
U0042,U0138,0.25
U0042,U0139,0.111
U0042,U0140,0.25
U0042,U0141,0.111
U0042,U0142,0.25
U0042,U0143,0.0
U0042,U0144,0.111
U0042,U0145,0.25
U0042,U0146,0.0
U0042,U0147,0.111
U0042,U0148,0.25
U0042,U0149,0.111
U0042,U0150,0.111
U0042,U0151,0.25
U0042,U0152,0.0
U0042,U0153,0.429
U0042,U0154,0.111
U0042,U0155,0.111
U0042,U0156,0.111
U0042,U0157,0.0
U0042,U0158,0.0
U0042,U0159,0.25
U0042,U0160,0.25
U0042,U0161,0.25
U0042,U0162,0.0
U0042,U0163,0.25
U0042,U0164,0.111
U0042,U0165,0.111
U0042,U0166,0.0
U0042,U0167,0.111
U0042,U0168,0.111
U0042,U0169,0.25
U0042,U0170,0.25
U0042,U0171,0.0
U0042,U0172,0.25
U0042,U0173,0.111
U0042,U0174,0.25
U0042,U0175,0.0
U0042,U0176,0.0
U0042,U0177,0.111
U0042,U0178,0.111
U0042,U0179,0.25
U0042,U0180,0.429
U0042,U0181,0.25
U0042,U0182,0.25
U0042,U0183,0.429
U0042,U0184,0.25
U0042,U0185,0.25
U0042,U0186,0.111
U0042,U0187,0.111
U0042,U0188,0.111
U0042,U0189,0.25
U0042,U0190,0.111
U0042,U0191,0.25
U0042,U0192,0.111
U0042,U0193,0.111
U0042,U0194,0.111
U0042,U0195,0.111
U0042,U0196,0.0
U0042,U0197,0.25
U0042,U0198,0.111
U0042,U0199,0.111
U0042,U0200,0.25
U0043,U0044,0.111
U0043,U0045,0.25
U0043,U0046,0.111
U0043,U0047,0.25
U0043,U0048,0.111
U0043,U0049,0.429
U0043,U0050,0.111
U0043,U0051,0.111
U0043,U0052,0.25
U0043,U0053,0.0
U0043,U0054,0.429
U0043,U0055,0.25
U0043,U0056,0.25
U0043,U0057,0.429
U0043,U0058,0.0
U0043,U0059,0.429
U0043,U0060,0.25
U0043,U0061,0.429
U0043,U0062,0.111
U0043,U0063,0.667
U0043,U0064,0.429
U0043,U0065,0.111
U0043,U0066,0.111
U0043,U0067,0.111
U0043,U0068,0.429
U0043,U0069,0.111
U0043,U0070,0.0
U0043,U0071,0.111
U0043,U0072,0.0
U0043,U0073,0.111
U0043,U0074,0.111
U0043,U0075,0.25
U0043,U0076,0.429
U0043,U0077,0.25
U0043,U0078,0.111
U0043,U0079,0.0
